,Компания,Модель,Комплектация,Тип кузова,Трансмиссия,Штат продажи,Состояние,Пробег,Цвет,Интерьер,Продавец,Оценочная стоимость,Цена продажи,День продажи,Месяц продажи,Год продажи
59109,Ford,F-150,XL,Extended Cab,automatic,ca,19.0,284372.0,white,gray,inland chevrolet,1550.0,1400.0,Thu,Jan,2015.0
59187,Ford,F-150,Lariat,Extended Cab,automatic,ma,19.0,178560.0,red,tan,flood ford of east greenwich,1875.0,550.0,Tue,Jan,2015.0
60376,Ford,F-150,XLT,SuperCrew,automatic,tx,24.0,31634.0,red,black,exeter finance corp,22800.0,21000.0,Tue,Dec,2014.0
60378,Ford,F-150,XLT,SuperCrew,automatic,ca,36.0,19174.0,white,gray,ford motor credit company llc,24000.0,24000.0,Thu,Jan,2015.0
60380,Ford,F-150,FX2,SuperCrew,automatic,fl,38.0,2785.0,black,black,the collection,31600.0,31600.0,Tue,Dec,2014.0
60381,Ford,F-150,XL,SuperCrew,automatic,tx,27.0,16002.0,white,gray,enterprise fleet management exchange  inc.,21300.0,18000.0,Wed,Jan,2015.0
60382,Ford,F-150,FX4,SuperCrew,automatic,fl,43.0,41198.0,red,black,tdaf remarketing,32200.0,34800.0,Tue,Dec,2014.0
60388,Ford,F-150,FX4,SuperCrew,automatic,ny,36.0,35662.0,black,black,ford motor credit company llc,32300.0,32700.0,Wed,Jan,2015.0
60396,Ford,F-150,XLT,SuperCab,automatic,mi,37.0,4222.0,gray,gray,ford motor credit company llc,26500.0,25200.0,Thu,Jan,2015.0
60402,Ford,F-150,XLT,SuperCrew,automatic,ny,48.0,22141.0,black,gray,ford motor credit company llc,26300.0,27900.0,Wed,Jan,2015.0
60410,Ford,F-150,SVT Raptor,SuperCrew,automatic,oh,27.0,21341.0,black,black,ford motor credit company llc pd,48400.0,42000.0,Tue,Jan,2015.0
60413,Ford,F-150,XLT,SuperCab,automatic,mi,4.0,14757.0,silver,gray,ford motor credit company llc,25700.0,26200.0,Thu,Jan,2015.0
60978,Ford,F-150,Lariat,SuperCrew,automatic,fl,44.0,74577.0,white,beige,sunbelt chrysler jeep dodge inc,23600.0,24550.0,Tue,Jan,2015.0
60980,Ford,F-150,XLT,SuperCrew,automatic,nv,5.0,62743.0,gray,gray,findlay toyota and scion,22400.0,21300.0,Fri,Jan,2015.0
61000,Ford,F-150,Lariat,SuperCrew,automatic,tx,43.0,27902.0,black,black,d&m leasing,28300.0,27000.0,Wed,Dec,2014.0
61014,Ford,F-150,Lariat,SuperCrew,automatic,ut,43.0,46145.0,blue,tan,excell auto center,28700.0,26800.0,Wed,Jan,2015.0
61016,Ford,F-150,XLT,SuperCrew,automatic,ut,25.0,25699.0,white,gray,excell auto center,27200.0,23000.0,Wed,Jan,2015.0
61018,Ford,F-150,XLT,SuperCab,automatic,pa,49.0,21350.0,black,gray,pj's motorcars inc,24500.0,25250.0,Fri,Jan,2015.0
61019,Ford,F-150,XLT,SuperCab,automatic,ny,43.0,71400.0,gray,gray,ford motor credit company llc,20300.0,22800.0,Wed,Jan,2015.0
61029,Ford,F-150,Lariat,SuperCrew,automatic,fl,43.0,74647.0,brown,beige,tdaf remarketing,26200.0,26000.0,Tue,Jan,2015.0
61031,Ford,F-150,XLT,SuperCab,automatic,mi,46.0,29975.0,black,gray,ford motor credit company llc,22400.0,23300.0,Thu,Jan,2015.0
61037,Ford,F-150,Lariat,SuperCrew,automatic,tn,46.0,32498.0,blue,tan,wholesale inc # 2,32000.0,32000.0,Wed,Dec,2014.0
61663,Ford,F-150,STX,SuperCab,automatic,tx,32.0,69346.0,red,gray,capital one auto finance,13600.0,14000.0,Thu,Jan,2015.0
61677,Ford,F-150,Platinum,SuperCrew,automatic,ga,44.0,68778.0,gray,gray,capital one auto finance,25800.0,27100.0,Tue,Jan,2015.0
61687,Ford,F-150,XLT,SuperCrew,automatic,pa,33.0,60083.0,red,tan,manheim ohio,19600.0,20700.0,Fri,Jan,2015.0
61693,Ford,F-150,FX4,SuperCrew,automatic,nj,19.0,135729.0,white,gray,advanced auto brokers llc,15500.0,12300.0,Wed,Jan,2015.0
61952,Ford,F-150,XLT,SuperCrew,automatic,tx,2.0,74418.0,white,tan,remktgedge / cars / carfinance capital llc,15400.0,13600.0,Wed,Dec,2014.0
61956,Ford,F-150,Lariat,SuperCrew,automatic,tx,45.0,92833.0,white,tan,pm standley motorcars,16350.0,16200.0,Wed,Dec,2014.0
61962,Ford,F-150,FX4,SuperCab,automatic,ut,21.0,70488.0,red,black,remarketing by ge/america first credit union,16800.0,12300.0,Wed,Jan,2015.0
61975,Ford,F-150,XLT,SuperCab,automatic,ne,37.0,124031.0,white,tan,baxter chrysler jeep dodge,11350.0,12400.0,Wed,Dec,2014.0
61979,Ford,F-150,STX,Regular Cab,automatic,wi,46.0,85777.0,red,gray,consumer credit union,10900.0,13300.0,Wed,Dec,2014.0
62303,Ford,F-150,XLT,SuperCab,automatic,mi,19.0,123665.0,white,tan,remarketing by ge/comm financial members fcu,10200.0,7800.0,Thu,Mar,2015.0
62309,Ford,F-150,XLT,SuperCab,automatic,mi,35.0,115736.0,silver,gray,advia credit union,11850.0,9600.0,Thu,Jan,2015.0
62310,Ford,F-150,XLT,SuperCrew,automatic,wi,22.0,221740.0,red,gray,elite auto group llc,6825.0,7500.0,Wed,Feb,2015.0
62651,Ford,F-150,XL,Regular Cab,automatic,pr,24.0,93857.0,red,gray,oriental bank,7175.0,2700.0,Thu,Jan,2015.0
63235,Ford,F-150,FX4,SuperCab,automatic,fl,21.0,78594.0,blue,gray,wells fargo financial acceptance,9375.0,10500.0,Tue,Jan,2015.0
63258,Ford,F-150,FX4,SuperCab,automatic,mn,25.0,113932.0,silver,gray,jpmorgan chase bank n.a.,7750.0,8000.0,Wed,Jan,2015.0
63265,Ford,F-150,XLT,Regular Cab,automatic,nj,19.0,86808.0,white,beige,46 vans & trucks llc,8250.0,6000.0,Wed,Jan,2015.0
63390,Ford,F-150,Lariat,SuperCab,automatic,ca,41.0,72647.0,black,beige,rally cad chev pont gmc hyundai buick,10050.0,8750.0,Wed,Dec,2014.0
63392,Ford,F-150,XLT,SuperCrew,automatic,nv,24.0,92468.0,gray,gray,sti remarketing,9025.0,12700.0,Wed,Dec,2014.0
63398,Ford,F-150,Lariat,SuperCrew,automatic,ca,49.0,96199.0,white,beige,remarketing by ge/manheim california,10000.0,11100.0,Wed,Dec,2014.0
63561,Ford,F-150,Harley-Davidson,SuperCrew,automatic,pa,29.0,44984.0,black,black,piazza honda of pottstown,15250.0,15750.0,Fri,Jan,2015.0
63712,Ford,F-150,XLT,SuperCab,automatic,tx,24.0,261278.0,blue,beige,texas direct auto,1125.0,1400.0,Wed,Jan,2015.0
63719,Ford,F-150,XLT,SuperCab,automatic,nc,23.0,164524.0,red,tan,marine chevrolet cadillac,3050.0,3400.0,Fri,Jan,2015.0
63778,Ford,F-150,XLT,Regular Cab,manual,nc,29.0,153775.0,burgundy,gray,north state acceptance,2475.0,3100.0,Mon,Jan,2015.0
63836,Ford,F-150,SVT Raptor,SuperCrew,automatic,tx,39.0,6279.0,white,black,tdaf remarketing,53600.0,55000.0,Wed,Jan,2015.0
63838,Ford,F-150,FX4,SuperCrew,automatic,md,39.0,9520.0,blue,gray,ford motor credit company llc pd,39300.0,35000.0,Tue,Mar,2015.0
63839,Ford,F-150,XLT,SuperCrew,automatic,mo,37.0,16419.0,red,tan,avis budget group,23700.0,23300.0,Tue,Jan,2015.0
63841,Ford,F-150,XLT,SuperCrew,automatic,pa,47.0,16023.0,gray,gray,enterprise veh exchange/rental,28500.0,28300.0,Fri,Jan,2015.0
63843,Ford,F-150,XLT,SuperCrew,automatic,ga,5.0,21777.0,white,gray,ars/enterprise,22900.0,23800.0,Tue,Jan,2015.0
63844,Ford,F-150,XLT,SuperCrew,automatic,mo,49.0,12342.0,brown,gray,avis budget group,28500.0,29600.0,Tue,Jan,2015.0
63845,Ford,F-150,XLT,SuperCrew,automatic,tx,39.0,22227.0,gray,gray,enterprise veh exchange/rental,23700.0,23600.0,Tue,Jan,2015.0
63846,Ford,F-150,XLT,SuperCab,automatic,mo,5.0,10.0,red,gray,ford motor credit company,28900.0,30000.0,Tue,Jan,2015.0
63847,Ford,F-150,XLT,SuperCrew,automatic,ga,5.0,21792.0,red,gray,ars/enterprise,23100.0,24000.0,Tue,Jan,2015.0
63848,Ford,F-150,XLT,SuperCrew,automatic,ga,48.0,17409.0,white,gray,ars/enterprise,24200.0,25000.0,Mon,Jan,2015.0
63849,Ford,F-150,XLT,SuperCrew,automatic,mo,46.0,17211.0,red,gray,avis budget group,27900.0,28700.0,Tue,Jan,2015.0
63850,Ford,F-150,XLT,SuperCrew,automatic,ga,49.0,16845.0,white,gray,ars/enterprise,23500.0,25000.0,Tue,Jan,2015.0
63852,Ford,F-150,XLT,SuperCab,automatic,mo,41.0,3590.0,gray,gray,ford motor credit company llc,28200.0,27900.0,Tue,Jan,2015.0
63863,Ford,F-150,FX4,Regular Cab,automatic,mo,48.0,6811.0,silver,black,ford motor credit company,30500.0,30800.0,Tue,Jan,2015.0
63866,Ford,F-150,XLT,SuperCrew,automatic,mi,43.0,19962.0,gray,gray,ars/enterprise,28100.0,27500.0,Thu,Jan,2015.0
63871,Ford,F-150,XLT,SuperCrew,automatic,ga,41.0,24856.0,red,gray,ars/enterprise,26900.0,27000.0,Tue,Jan,2015.0
64542,Ford,F-150,STX,SuperCab,automatic,in,38.0,40976.0,black,gray,santander consumer,19950.0,18800.0,Thu,Jan,2015.0
64557,Ford,F-150,XLT,SuperCrew,automatic,tn,48.0,28191.0,gray,gray,wholesale inc # 2,22900.0,24500.0,Wed,Jan,2015.0
64559,Ford,F-150,STX,SuperCab,automatic,mo,48.0,23788.0,white,gray,ford motor credit company llc,20000.0,20500.0,Tue,Jan,2015.0
64561,Ford,F-150,XLT,SuperCrew,automatic,mo,3.0,14880.0,brown,tan,briggs auto group inc,28600.0,28400.0,Wed,Dec,2014.0
64562,Ford,F-150,XLT,SuperCrew,automatic,nv,49.0,30844.0,silver,gray,bill pearce courtesy honda,27000.0,27500.0,Wed,Dec,2014.0
64564,Ford,F-150,FX4,SuperCrew,automatic,oh,44.0,25687.0,gray,black,pauley motor car co preowned vehicles llc,33800.0,34500.0,Tue,Jan,2015.0
64565,Ford,F-150,FX4,SuperCrew,automatic,mo,48.0,2097.0,black,black,ford motor credit company llc,37100.0,38600.0,Tue,Jan,2015.0
64567,Ford,F-150,XLT,SuperCrew,automatic,mo,43.0,30809.0,gray,gray,ford motor credit company llc,25400.0,27100.0,Tue,Jan,2015.0
64568,Ford,F-150,XLT,SuperCrew,automatic,ga,48.0,28594.0,red,tan,ford motor credit company llc,26900.0,28900.0,Tue,Jan,2015.0
64575,Ford,F-150,Lariat,SuperCrew,automatic,tx,42.0,6396.0,black,tan,stanley ford andrews,36600.0,36250.0,Wed,Dec,2014.0
64577,Ford,F-150,XLT,SuperCab,automatic,mo,49.0,15774.0,white,gray,ford motor credit company llc,24800.0,26700.0,Tue,Jan,2015.0
64587,Ford,F-150,XLT,SuperCrew,automatic,nv,33.0,30967.0,white,gray,exclusive cars inc,25800.0,24250.0,Fri,Jan,2015.0
64588,Ford,F-150,XLT,SuperCrew,automatic,nc,39.0,21967.0,burgundy,gray,repo remarketing/farmers insurance group fcu,27400.0,25900.0,Mon,Jan,2015.0
64593,Ford,F-150,XLT,SuperCrew,automatic,il,5.0,13583.0,green,gray,ford motor credit company llc,27500.0,29500.0,Tue,Jan,2015.0
64594,Ford,F-150,XLT,SuperCab,automatic,mo,5.0,14246.0,gray,gray,ford motor credit company llc,24900.0,26600.0,Tue,Jan,2015.0
65272,Ford,F-150,XLT,SuperCrew,automatic,nv,19.0,79519.0,gold,beige,budget sales & leasing,19700.0,20250.0,Fri,Feb,2015.0
65274,Ford,F-150,FX4,SuperCab,automatic,mn,4.0,64974.0,white,gray,ford motor credit company llc,23400.0,15100.0,Wed,Jan,2015.0
65277,Ford,F-150,Platinum,SuperCrew,automatic,mo,38.0,35833.0,red,brown,ford motor credit company llc,34400.0,33900.0,Tue,Jan,2015.0
65283,Ford,F-150,XLT,SuperCrew,automatic,nv,27.0,94171.0,brown,tan,exclusive cars inc,18050.0,17900.0,Fri,Feb,2015.0
65287,Ford,F-150,XLT,SuperCrew,automatic,nv,39.0,80312.0,white,gray,budget sales & leasing,20100.0,20300.0,Fri,Jan,2015.0
65290,Ford,F-150,XLT,SuperCrew,automatic,pa,42.0,33419.0,white,gray,big tree auto brokers,26200.0,25800.0,Fri,Jan,2015.0
65292,Ford,F-150,XL,SuperCab,automatic,mn,48.0,61654.0,white,gray,ford motor credit company llc,17050.0,18900.0,Wed,Jan,2015.0
65294,Ford,F-150,STX,SuperCab,automatic,mo,39.0,25673.0,red,gray,pritchard's of clear lake inc,23200.0,23900.0,Wed,Jan,2015.0
65297,Ford,F-150,FX4,SuperCrew,automatic,mo,4.0,65074.0,black,tan,ford-lincoln dealer program,25400.0,27700.0,Wed,Jan,2015.0
66047,Ford,F-150,Lariat,SuperCab,automatic,mo,41.0,32918.0,white,blue,ford motor credit company llc,26700.0,27200.0,Tue,Jan,2015.0
66048,Ford,F-150,XLT,SuperCab,automatic,fl,43.0,354075.0,blue,beige,auto sails inc,11100.0,9550.0,Tue,Jan,2015.0
66049,Ford,F-150,XLT,SuperCab,automatic,mo,49.0,9821.0,gray,gray,ford motor credit company,21400.0,19400.0,Tue,Jan,2015.0
66051,Ford,F-150,FX4,SuperCrew,automatic,il,47.0,36878.0,silver,black,ford motor credit company llc,28900.0,30100.0,Tue,Jan,2015.0
66052,Ford,F-150,XLT,SuperCrew,automatic,fl,45.0,127376.0,white,gray,auto sails inc,16350.0,14700.0,Tue,Jan,2015.0
66053,Ford,F-150,XLT,SuperCrew,automatic,mo,44.0,19824.0,red,gray,ford motor credit company llc,26400.0,27600.0,Tue,Jan,2015.0
66054,Ford,F-150,Lariat,SuperCrew,automatic,md,42.0,44071.0,black,beige,ford motor credit company llc,27300.0,28600.0,Tue,Jan,2015.0
66056,Ford,F-150,STX,SuperCab,automatic,mo,46.0,26261.0,white,gray,ford motor credit company llc,22600.0,22600.0,Tue,Jan,2015.0
66058,Ford,F-150,Platinum,SuperCrew,automatic,mo,44.0,59134.0,white,gray,ford motor credit company llc,29800.0,30600.0,Wed,Jan,2015.0
66059,Ford,F-150,XL,Regular Cab,automatic,il,44.0,117597.0,black,gray,lease plan usa,6050.0,6700.0,Tue,Jan,2015.0
66060,Ford,F-150,XLT,SuperCrew,automatic,mo,29.0,28100.0,gray,gray,ford motor credit company llc,25700.0,26500.0,Wed,Jan,2015.0
66062,Ford,F-150,FX2,SuperCab,automatic,pr,41.0,36516.0,red,gray,oriental bank,20300.0,17400.0,Thu,Jan,2015.0
66063,Ford,F-150,XLT,SuperCrew,automatic,tx,44.0,119295.0,white,gray,tdaf remarketing,14200.0,15000.0,Wed,Jan,2015.0
66344,Ford,F-150,Lariat,SuperCab,automatic,ca,2.0,138955.0,black,beige,lobel financial corp,7475.0,5100.0,Wed,Jan,2015.0
66353,Ford,F-150,XLT,SuperCrew,automatic,ca,35.0,150727.0,white,gray,donlen corporation,6525.0,6900.0,Thu,Jan,2015.0
66664,Ford,F-150,XLT,SuperCrew,automatic,ca,41.0,44793.0,blue,gray,reliance motors llc,18950.0,20300.0,Thu,Jan,2015.0
67047,Ford,F-150,XLT,SuperCab,automatic,tn,28.0,135165.0,white,beige,lease plan usa,8850.0,10300.0,Tue,Jan,2015.0
67051,Ford,F-150,FX2,SuperCrew,automatic,wa,41.0,97287.0,silver,tan,repo remarketing inc,13600.0,12800.0,Wed,Jan,2015.0
67063,Ford,F-150,XLT,SuperCrew,automatic,tx,36.0,80124.0,beige,gray,texas direct auto,15450.0,15200.0,Wed,Jan,2015.0
67223,Ford,F-150,XL,Regular Cab,automatic,tx,28.0,158130.0,white,gray,leasing associates inc,4050.0,4500.0,Wed,Jan,2015.0
67431,Ford,F-150,XLT,SuperCrew,automatic,nc,19.0,104126.0,black,gray,chrysler capital,11250.0,10200.0,Mon,Jan,2015.0
67435,Ford,F-150,XL,SuperCab,automatic,az,19.0,120308.0,black,gray,cash time title loans,6350.0,5400.0,Tue,Jan,2015.0
67437,Ford,F-150,XLT,SuperCrew,automatic,oh,41.0,81759.0,black,gray,stratton auto sales inc,14750.0,16000.0,Tue,Jan,2015.0
67943,Ford,F-150,Lariat,SuperCrew,automatic,tx,39.0,174149.0,brown,beige,texas direct auto,7525.0,7400.0,Wed,Jan,2015.0
67945,Ford,F-150,FX4,SuperCab,automatic,sc,19.0,159281.0,blue,gray,crews chevrolet,6700.0,4900.0,Tue,Jan,2015.0
67948,Ford,F-150,XLT,SuperCab,automatic,sc,22.0,138292.0,silver,gray,rick hendrick jeep chrys dodge ram fiat,6925.0,7900.0,Tue,Jan,2015.0
67949,Ford,F-150,XLT,SuperCrew,automatic,tx,19.0,99026.0,brown,beige,santander consumer,9075.0,9900.0,Wed,Jan,2015.0
67958,Ford,F-150,Lariat,SuperCrew,automatic,tx,26.0,116464.0,brown,tan,texas direct auto,10700.0,9300.0,Wed,Jan,2015.0
67965,Ford,F-150,XLT,SuperCab,automatic,md,28.0,151598.0,black,gray,darcars ford,7325.0,6700.0,Tue,Jan,2015.0
68191,Ford,F-150,FX4,SuperCrew,automatic,tx,31.0,176107.0,blue,black,texas direct auto,6775.0,7100.0,Wed,Jan,2015.0
68193,Ford,F-150,Lariat,SuperCrew,automatic,wa,38.0,106520.0,white,tan,repo remarketing inc,11100.0,12700.0,Wed,Jan,2015.0
68199,Ford,F-150,Lariat,SuperCrew,automatic,tx,19.0,135619.0,black,black,wells fargo dealer services,8525.0,6000.0,Wed,Jan,2015.0
68322,Ford,F-150,FX4,SuperCab,automatic,ma,21.0,155484.0,red,black,first hotline auto sales inc,5425.0,3600.0,Tue,Jan,2015.0
68324,Ford,F-150,Lariat,SuperCrew,automatic,il,19.0,157004.0,beige,tan,future finance company inc/oak forest,7600.0,6300.0,Thu,Jan,2015.0
68325,Ford,F-150,STX,Regular Cab,automatic,fl,2.0,115821.0,yellow,gray,holman honda of fort lauderdale,5400.0,5200.0,Fri,Jan,2015.0
68326,Ford,F-150,Lariat,SuperCab,automatic,fl,26.0,108449.0,white,beige,autonation ford fort lauderdale,7025.0,8200.0,Tue,Jan,2015.0
68330,Ford,F-150,XLT,SuperCab,automatic,nj,19.0,140696.0,silver,black,wells fargo dealer services,5000.0,1800.0,Wed,Jan,2015.0
68346,Ford,F-150,FX4,SuperCab,automatic,sc,28.0,161448.0,black,black,hendrick toyota scion north charleston,5550.0,5800.0,Tue,Jan,2015.0
68663,Ford,F-150,XLT,SuperCrew,automatic,tx,2.0,98074.0,white,gray,wheels exchange llc,4325.0,4500.0,Wed,Jan,2015.0
68671,Ford,F-150,XL,SuperCab,automatic,tx,19.0,305033.0,white,gray,select remarketing group llc/midwest title loans,900.0,1650.0,Thu,Jan,2015.0
68675,Ford,F-150,XL,Regular Cab,manual,ga,19.0,343887.0,white,gray,nalley honda,875.0,1100.0,Tue,Jan,2015.0
68788,Ford,F-150,XLT,Extended Cab,automatic,wa,19.0,187458.0,green,beige,repo remarketing inc,2275.0,1350.0,Wed,Jan,2015.0
68880,Ford,F-150,XLT,SuperCrew,automatic,nj,5.0,17279.0,white,gray,ars/enterprise,28500.0,28200.0,Wed,Jan,2015.0
68881,Ford,F-150,XLT,SuperCrew,automatic,ga,49.0,20141.0,green,gray,ars/enterprise,27500.0,27900.0,Tue,Jan,2015.0
68883,Ford,F-150,XLT,SuperCab,automatic,nj,45.0,13428.0,white,gray,ars/enterprise,26400.0,26000.0,Wed,Jan,2015.0
68885,Ford,F-150,XLT,SuperCrew,automatic,nj,49.0,12605.0,gray,gray,ars/enterprise,28500.0,28700.0,Wed,Jan,2015.0
68886,Ford,F-150,XLT,SuperCrew,automatic,nj,48.0,15988.0,white,gray,ars/enterprise,28100.0,27500.0,Wed,Jan,2015.0
68887,Ford,F-150,XLT,SuperCrew,automatic,nj,5.0,23978.0,red,gray,ars/enterprise,27500.0,26700.0,Wed,Jan,2015.0
68888,Ford,F-150,XLT,SuperCrew,automatic,nj,37.0,16306.0,red,gray,ars/enterprise,28500.0,28200.0,Wed,Jan,2015.0
68889,Ford,F-150,XLT,SuperCab,automatic,ga,46.0,22824.0,red,gray,ars/enterprise,24700.0,25700.0,Tue,Jan,2015.0
68890,Ford,F-150,XLT,SuperCrew,automatic,oh,42.0,19478.0,silver,gray,enterprise veh exchange/rental,27600.0,26800.0,Tue,Jan,2015.0
68891,Ford,F-150,XLT,SuperCrew,automatic,nj,49.0,18526.0,black,gray,ars/enterprise,28000.0,27400.0,Wed,Jan,2015.0
68892,Ford,F-150,XLT,SuperCrew,automatic,nj,5.0,17873.0,blue,gray,ars/enterprise,28500.0,28200.0,Wed,Jan,2015.0
68893,Ford,F-150,FX4,SuperCrew,automatic,nj,46.0,7077.0,red,black,ford motor credit company llc,35000.0,38500.0,Wed,Jan,2015.0
68894,Ford,F-150,XLT,SuperCrew,automatic,hi,48.0,4794.0,blue,gray,ford motor credit company llc,29500.0,28750.0,Wed,Jan,2015.0
68895,Ford,F-150,XLT,SuperCrew,automatic,nc,42.0,17933.0,red,gray,enterprise veh exchange/rental,23600.0,22500.0,Tue,Jan,2015.0
69446,Ford,F-150,XL,SuperCrew,automatic,fl,39.0,90764.0,blue,gray,donlen exchange services inc,14400.0,14200.0,Fri,Jan,2015.0
69449,Ford,F-150,FX4,SuperCrew,automatic,hi,46.0,18571.0,black,black,ford motor credit company llc,33400.0,34000.0,Wed,Jan,2015.0
69452,Ford,F-150,XLT,SuperCab,automatic,nj,49.0,23220.0,white,gray,ford motor credit company llc,24300.0,25800.0,Wed,Jan,2015.0
69456,Ford,F-150,Lariat,SuperCrew,automatic,nj,35.0,38114.0,gray,black,ford motor credit company llc,32100.0,32000.0,Wed,Jan,2015.0
70013,Ford,F-150,XL,SuperCab,automatic,wi,25.0,73183.0,blue,gray,sutton ford/ge,15300.0,16200.0,Wed,Jan,2015.0
70016,Ford,F-150,XLT,SuperCrew,automatic,oh,48.0,32871.0,silver,gray,humberview chevrolet,26300.0,25100.0,Tue,Jan,2015.0
70021,Ford,F-150,FX4,SuperCrew,automatic,tx,43.0,98515.0,white,gray,wheels exchange llc,15950.0,18400.0,Wed,Jan,2015.0
70025,Ford,F-150,XLT,SuperCab,automatic,nj,49.0,14380.0,blue,beige,ford motor credit company llc,25300.0,26900.0,Wed,Jan,2015.0
70884,Ford,F-150,STX,SuperCab,automatic,nj,16.0,49888.0,gray,black,ford motor credit company llc,16300.0,11400.0,Wed,Jan,2015.0
70886,Ford,F-150,XLT,SuperCrew,automatic,nj,36.0,35408.0,black,black,ford motor credit company llc,25100.0,23600.0,Wed,Jan,2015.0
70887,Ford,F-150,XL,Regular Cab,automatic,tx,26.0,135136.0,silver,gray,lease plan usa,7550.0,8100.0,Thu,Jan,2015.0
70890,Ford,F-150,XLT,SuperCab,automatic,fl,42.0,52677.0,white,tan,ford motor credit company llc pd,14550.0,18700.0,Thu,Jan,2015.0
70894,Ford,F-150,XLT,SuperCrew,automatic,nj,33.0,103350.0,white,gray,navy fcu,17500.0,15000.0,Wed,Jan,2015.0
70897,Ford,F-150,XLT,SuperCrew,automatic,oh,36.0,52633.0,black,gray,humberview chevrolet,23200.0,20700.0,Tue,Jan,2015.0
70899,Ford,F-150,XLT,SuperCrew,automatic,fl,44.0,61437.0,gold,tan,d&a fine cars,22000.0,23600.0,Fri,Jan,2015.0
70900,Ford,F-150,FX4,SuperCrew,automatic,fl,48.0,52033.0,white,black,ford motor credit company llc pd,26700.0,28400.0,Thu,Jan,2015.0
70902,Ford,F-150,XLT,SuperCab,automatic,oh,47.0,72369.0,black,gray,humberview chevrolet,18800.0,18100.0,Tue,Jan,2015.0
70904,Ford,F-150,XLT,SuperCrew,automatic,nj,28.0,44221.0,black,gray,ford motor credit company llc,24200.0,24100.0,Wed,Jan,2015.0
70905,Ford,F-150,XLT,SuperCab,automatic,nj,33.0,59234.0,gray,gray,ford motor credit company llc,20400.0,19900.0,Wed,Jan,2015.0
70906,Ford,F-150,XLT,SuperCrew,automatic,oh,38.0,78096.0,gray,gray,humberview chevrolet,20600.0,17750.0,Tue,Jan,2015.0
70908,Ford,F-150,XLT,SuperCrew,automatic,tn,44.0,106483.0,white,gray,lease plan usa,17000.0,18000.0,Tue,Jan,2015.0
71208,Ford,F-150,FX4,SuperCrew,automatic,ca,43.0,58493.0,black,black,reliance motors llc,26800.0,27250.0,Thu,Jan,2015.0
71226,Ford,F-150,SVT Raptor,SuperCab,automatic,ca,42.0,72740.0,white,black,aaero sweet company,31900.0,34500.0,Thu,Jan,2015.0
71255,Ford,F-150,XL,SuperCab,automatic,ca,4.0,104823.0,white,gray,wheels exchange llc,12050.0,6700.0,Wed,Jan,2015.0
71258,Ford,F-150,XL,SuperCab,automatic,ca,45.0,115874.0,white,gray,wheels exchange llc,11250.0,10000.0,Wed,Jan,2015.0
71268,Ford,F-150,XL,Regular Cab,automatic,ca,36.0,74920.0,white,gray,wheels exchange llc,11150.0,13100.0,Wed,Jan,2015.0
71274,Ford,F-150,XLT,SuperCrew,automatic,ca,18.0,62349.0,blue,gray,repo remarketing/visterra credit union,15000.0,20000.0,Wed,Jan,2015.0
71350,Ford,F-150,XL,Regular Cab,automatic,ca,24.0,121784.0,white,gray,palm springs ford-lincoln-mercury,5650.0,5600.0,Thu,Jan,2015.0
71414,Ford,F-150,XLT,SuperCab,automatic,ca,28.0,155681.0,silver,gray,crown toyota,7475.0,7800.0,Thu,Jan,2015.0
71418,Ford,F-150,King Ranch,SuperCrew,automatic,ca,28.0,86873.0,green,brown,aaero sweet company,11850.0,14000.0,Thu,Jan,2015.0
71590,Ford,F-150,XLT,Extended Cab,automatic,ca,35.0,164490.0,red,black,jimmie johnson kearny mesa chevrolet,2400.0,2200.0,Tue,Jan,2015.0
71664,Ford,F-150,FX2,SuperCrew,automatic,ca,38.0,45904.0,gray,black,ecars,27300.0,27100.0,Tue,Jan,2015.0
71678,Ford,F-150,Platinum,SuperCrew,automatic,ca,27.0,53876.0,silver,black,aaero sweet company,33600.0,33500.0,Thu,Jan,2015.0
72315,Ford,F-150,XLT,SuperCrew,automatic,il,28.0,42594.0,blue,gray,ford motor credit company llc,24400.0,22600.0,Thu,Jan,2015.0
72318,Ford,F-150,Lariat,SuperCrew,automatic,pa,47.0,58905.0,black,black,ford motor credit company llc,26900.0,28900.0,Wed,Jan,2015.0
72320,Ford,F-150,FX4,SuperCrew,automatic,il,47.0,34946.0,white,brown,ford motor credit company llc,29600.0,33600.0,Thu,Jan,2015.0
72323,Ford,F-150,XLT,SuperCab,automatic,fl,48.0,38652.0,black,gray,world omni financial corporation,18450.0,19500.0,Tue,Jan,2015.0
72324,Ford,F-150,XLT,SuperCab,automatic,pa,5.0,23274.0,white,tan,ford motor credit company llc,24200.0,25100.0,Thu,Jan,2015.0
72326,Ford,F-150,Platinum,SuperCrew,automatic,tx,35.0,56415.0,white,brown,primeritus remarketing/mag interests,24900.0,27700.0,Wed,Jan,2015.0
72327,Ford,F-150,XLT,SuperCrew,automatic,pa,42.0,34254.0,blue,gray,ford motor credit company llc,24900.0,25900.0,Wed,Jan,2015.0
72328,Ford,F-150,XL,Regular Cab,automatic,mo,28.0,80221.0,white,gray,enterprise fm trust,9250.0,9400.0,Wed,Jan,2015.0
72329,Ford,F-150,Lariat,SuperCrew,automatic,pa,44.0,31633.0,black,tan,ford motor credit company llc,28700.0,29700.0,Wed,Jan,2015.0
