,Компания,Модель,Комплектация,Тип кузова,Трансмиссия,Штат продажи,Состояние,Пробег,Цвет,Интерьер,Продавец,Оценочная стоимость,Цена продажи,День продажи,Месяц продажи,Год продажи
321500,Audi,A4,2.0T Premium quattro,Sedan,automatic,fl,28.0,80312.0,black,black,far south auto inc,11800.0,11100.0,Wed,Feb,2015.0
321566,Audi,A4,2.0T,Sedan,automatic,nc,37.0,103193.0,blue,black,hendrick toyota scion concord,8100.0,8100.0,Wed,Feb,2015.0
321821,Audi,A8,L quattro,Sedan,automatic,oh,33.0,132283.0,blue,tan,luxury motor car company,8275.0,9300.0,Thu,Feb,2015.0
321982,Audi,A8,L quattro,Sedan,automatic,fl,19.0,85172.0,silver,gray,the auto site inc,5875.0,5200.0,Fri,Feb,2015.0
322045,Audi,A4,3,Convertible,automatic,nv,29.0,114488.0,gold,beige,north star auto inc,3225.0,3600.0,Thu,Feb,2015.0
322100,Audi,A6,2.7T quattro,Sedan,automatic,fl,24.0,95718.0,blue,beige,mercedes-benz of pompano,3025.0,2700.0,Tue,Feb,2015.0
322960,Audi,A3,1.8 TFSI Premium Plus,Sedan,automatic,ca,44.0,10549.0,black,black,vci/auto gallery,26000.0,25500.0,Thu,Feb,2015.0
322962,Audi,A3,1.8 TFSI Premium,Sedan,automatic,ca,5.0,10507.0,white,black,vci/auto gallery,23200.0,25250.0,Thu,Feb,2015.0
323156,Audi,A4,2.0T Premium quattro,Sedan,automatic,ca,28.0,28384.0,silver,gray,high bid trading co inc,19600.0,21250.0,Wed,Feb,2015.0
323159,Audi,A4,2.0T Premium quattro,Sedan,automatic,ca,36.0,30748.0,black,black,vci/audi of downtown la,19350.0,22250.0,Thu,Feb,2015.0
323160,Audi,A4,2.0T Premium,Sedan,automatic,ca,42.0,37630.0,white,black,downtown l a motors,18200.0,20250.0,Thu,Feb,2015.0
323819,Audi,A8,L 4.2 quattro,Sedan,automatic,ca,38.0,49935.0,black,black,vci/audi of downtown la,35800.0,36750.0,Thu,Feb,2015.0
323822,Audi,Q5,2.0T Premium quattro,SUV,automatic,ca,27.0,29417.0,black,black,vci/audi of downtown la,23900.0,23250.0,Thu,Feb,2015.0
324172,Audi,Q5,3.2 Premium quattro,SUV,automatic,ut,3.0,74029.0,black,black,remarketing by ge/manheim riverside,20800.0,18600.0,Wed,Feb,2015.0
324175,Audi,A4,2.0T Premium quattro,Sedan,automatic,nj,38.0,62584.0,black,black,super buy auto sales inc,16200.0,15900.0,Wed,Feb,2015.0
324365,Audi,A4,2.0T Premium quattro,Sedan,automatic,nj,29.0,103801.0,silver,black,hatt auto sales llc,10450.0,9800.0,Wed,Feb,2015.0
324368,Audi,A4,2.0T Premium quattro,Sedan,automatic,ma,29.0,75182.0,white,black,boch toyota/scion south,12300.0,9400.0,Tue,Feb,2015.0
324532,Audi,A4,2.0T quattro,Sedan,automatic,pa,24.0,88859.0,red,beige,c & b motors,9150.0,9200.0,Tue,Feb,2015.0
324533,Audi,A8,L quattro,Sedan,automatic,nj,28.0,82143.0,silver,black,terryville chevrolet llc,18300.0,18000.0,Wed,Feb,2015.0
324534,Audi,Q7,4.2 Premium quattro,SUV,automatic,ca,38.0,91192.0,gray,black,high bid trading co inc,17200.0,17000.0,Wed,Feb,2015.0
324537,Audi,A6,3.2,Sedan,automatic,ca,37.0,93794.0,black,black,the car exchange,9775.0,10000.0,Wed,Feb,2015.0
324540,Audi,A4,2.0T,Sedan,automatic,az,19.0,100310.0,black,beige,a l financial corporation,8200.0,6000.0,Wed,Mar,2015.0
324545,Audi,Q7,3.6 quattro,SUV,automatic,ga,35.0,90315.0,silver,black,wells fargo dealer services,12850.0,12900.0,Thu,Feb,2015.0
324798,Audi,A4,2.0T,Sedan,automatic,ca,32.0,132271.0,black,black,nextgear capital,4325.0,3600.0,Wed,Feb,2015.0
324801,Audi,RS 4,quattro,Sedan,manual,mo,34.0,96939.0,blue,black,randy curnow buick gmc inc,22400.0,23000.0,Wed,Feb,2015.0
324807,Audi,A4,2.0T,Sedan,automatic,sc,38.0,92216.0,red,tan,hendrick hyundai,6425.0,8300.0,Tue,Feb,2015.0
325037,Audi,A6,3.2 quattro,Sedan,automatic,ca,19.0,130615.0,silver,black,wells fargo dealer services,5825.0,4100.0,Thu,Mar,2015.0
325038,Audi,A4,2.0T quattro,Sedan,automatic,md,34.0,195123.0,silver,gray,j b a automotive llc,2025.0,2700.0,Tue,Feb,2015.0
325259,Audi,A8,quattro,Sedan,automatic,fl,21.0,119088.0,gold,tan,nicholas financial inc/clearwater,6875.0,6500.0,Thu,Feb,2015.0
325456,Audi,S4,quattro,Sedan,automatic,nc,25.0,153806.0,silver,gray,coastal union remarketing,4075.0,4200.0,Mon,Mar,2015.0
325457,Audi,A6,2.7T quattro,Sedan,automatic,ca,22.0,93520.0,blue,beige,acura 101 west,4700.0,2100.0,Thu,Feb,2015.0
325460,Audi,A4,3.0 quattro,Convertible,automatic,fl,28.0,82185.0,silver,black,mini of fort myers,4350.0,5600.0,Tue,Feb,2015.0
325467,Audi,A6,2.7T S-Line quattro,Sedan,automatic,fl,26.0,109383.0,red,beige,coggin honda of ft pierce,3675.0,4000.0,Tue,Feb,2015.0
325468,Audi,S4,quattro,Sedan,automatic,ut,23.0,117704.0,black,black,meridian remarketing,6000.0,6200.0,Wed,Feb,2015.0
325631,Audi,A4,1.8T,Sedan,automatic,hi,35.0,43867.0,gold,tan,first hawaiian bank,4475.0,4700.0,Wed,Feb,2015.0
325633,Audi,A4,1.8T quattro,Sedan,manual,co,2.0,163663.0,black,tan,ally smartlane dealers,2100.0,4000.0,Wed,Feb,2015.0
325634,Audi,A4,3.0 quattro,Sedan,manual,ut,12.0,150864.0,black,black,remarketing by ge/america first credit union,2200.0,2500.0,Wed,Feb,2015.0
325635,Audi,A6,3.0 Avant quattro,Wagon,automatic,wa,39.0,146045.0,black,black,toyota of kirkland,1700.0,2550.0,Wed,Feb,2015.0
325964,Audi,A6,2.8 Avant quattro,Wagon,automatic,ca,25.0,152642.0,gray,black,digs wheels inc,1475.0,1000.0,Wed,Feb,2015.0
326307,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,37.0,39927.0,blue,black,avis corporation,22500.0,22300.0,Wed,Feb,2015.0
326310,Audi,S8,quattro,Sedan,automatic,ca,37.0,18220.0,blue,silver,vci/audi of downtown la,71000.0,75500.0,Thu,Feb,2015.0
326787,Audi,A5,2.0T Premium quattro,Convertible,automatic,ca,43.0,52673.0,red,black,bmw of riverside,23000.0,26000.0,Thu,Feb,2015.0
326788,Audi,A4,2.0T Premium,Sedan,automatic,fl,43.0,54743.0,silver,black,tdaf remarketing,17450.0,21000.0,Tue,Feb,2015.0
326789,Audi,Q5,3.2 Premium Plus quattro,SUV,automatic,fl,27.0,27870.0,black,beige,audi of charlotte,32000.0,30200.0,Tue,Feb,2015.0
326850,Audi,A5,2.0T Premium quattro,Coupe,manual,ca,35.0,53041.0,black,black,the auto gallery,21700.0,21000.0,Thu,Feb,2015.0
326851,Audi,Q7,TDI Premium quattro,SUV,automatic,ca,35.0,32982.0,black,black,high bid trading co inc,35400.0,37500.0,Thu,Feb,2015.0
326852,Audi,Q5,3.2 Premium Plus quattro,SUV,automatic,fl,41.0,53873.0,black,beige,audi of charlotte,25900.0,25800.0,Tue,Feb,2015.0
327111,Audi,A4,1.8T quattro,Sedan,automatic,fl,34.0,83782.0,silver,black,tdaf remarketing,6050.0,6700.0,Tue,Mar,2015.0
327150,Audi,A8,L quattro,Sedan,automatic,ca,28.0,152085.0,gray,gray,high bid trading co inc,4775.0,4200.0,Wed,Feb,2015.0
327228,Audi,TT,180hp,Coupe,manual,ca,28.0,112632.0,white,gray,high bid trading co inc,3300.0,4100.0,Wed,Feb,2015.0
327337,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,fl,49.0,34460.0,black,black,audi of charlotte,26400.0,26100.0,Tue,Feb,2015.0
327338,Audi,Q5,3.0T Premium Plus quattro,SUV,automatic,fl,47.0,24354.0,blue,gray,ed morse honda,35900.0,36000.0,Tue,Feb,2015.0
327376,Audi,A5,2.0T Premium Plus quattro,Convertible,automatic,fl,48.0,18976.0,black,beige,audi of charlotte,39000.0,39400.0,Tue,Feb,2015.0
327377,Audi,A4,2.0T Premium Plus,Sedan,automatic,fl,5.0,3313.0,black,tan,audi of charlotte,31500.0,28400.0,Tue,Mar,2015.0
327378,Audi,A4,2.0T Premium,Sedan,automatic,fl,5.0,3147.0,gray,gray,audi of charlotte,27200.0,25200.0,Tue,Mar,2015.0
327381,Audi,A4,2.0T Premium quattro,Sedan,automatic,fl,48.0,3735.0,black,black,audi of charlotte,28900.0,28000.0,Tue,Feb,2015.0
327567,Audi,A4,2.0T Premium quattro,Sedan,automatic,fl,36.0,92129.0,gray,black,crown hyundai,10750.0,11100.0,Tue,Feb,2015.0
327653,Audi,A6,2.7T quattro,Sedan,automatic,wi,29.0,87124.0,white,beige,knauz continental autos inc,3175.0,4100.0,Wed,Feb,2015.0
327734,Audi,A4,2.0T Premium,Sedan,automatic,ca,37.0,13715.0,black,black,high bid trading co inc,25700.0,27750.0,Thu,Feb,2015.0
327735,Audi,S4,Premium Plus quattro,Sedan,manual,ca,35.0,29822.0,black,black,high bid trading co inc,41000.0,39500.0,Thu,Feb,2015.0
327808,Audi,Q5,2.0T Premium quattro,SUV,automatic,nj,29.0,118069.0,black,brown,emkay inc,18650.0,20600.0,Wed,Mar,2015.0
328072,Audi,A4,2.0T Premium,Sedan,automatic,fl,43.0,54427.0,black,beige,zimmerman auto brokers inc,13700.0,15000.0,Tue,Feb,2015.0
328075,Audi,A4,2.0T Premium quattro,Sedan,automatic,pa,32.0,61753.0,red,beige,car sense inc,14150.0,14400.0,Tue,Feb,2015.0
328076,Audi,A5,2.0T Premium quattro,Coupe,manual,il,27.0,59382.0,black,black,tdaf remarketing,19550.0,19500.0,Tue,Mar,2015.0
328198,Audi,TT,2.0T,Convertible,automatic,fl,28.0,75429.0,black,beige,autonation ford bradenton,12550.0,12400.0,Tue,Feb,2015.0
328279,Audi,A4,2.0T,Sedan,automatic,fl,19.0,83026.0,white,black,santander consumer,7525.0,3900.0,Wed,Mar,2015.0
328282,Audi,A4,2.0T,Sedan,automatic,nj,31.0,84507.0,gray,black,sansone jrs 66 nissan,6825.0,7500.0,Wed,Feb,2015.0
328344,Audi,A6,3.2 Avant quattro,Wagon,automatic,va,29.0,125411.0,gray,gray,dt credit corporation,6525.0,2500.0,Thu,Feb,2015.0
328410,Audi,A6,3.2 quattro,Sedan,automatic,md,28.0,117656.0,blue,gray,annapolis subaru inc,5350.0,5900.0,Tue,Feb,2015.0
328603,Audi,A6,2.7T quattro,Sedan,automatic,md,33.0,132839.0,silver,beige,ourisman of clarksville inc,2075.0,2100.0,Tue,Feb,2015.0
328617,Audi,A4,1.8T quattro,Sedan,manual,va,2.0,240065.0,silver,black,brown's manassas hyundai,1100.0,450.0,Thu,Mar,2015.0
328722,Audi,A4,2.0T Premium,Sedan,automatic,fl,28.0,73796.0,black,black,asanka cars.com inc,16700.0,15300.0,Thu,Mar,2015.0
328723,Audi,Q5,2.0T Premium quattro,SUV,automatic,fl,42.0,21796.0,blue,brown,zimmerman auto brokers inc,28900.0,29100.0,Tue,Feb,2015.0
328833,Audi,S4,Premium Plus quattro,Sedan,automatic,ca,44.0,11022.0,black,black,toyota santa monica,42800.0,43250.0,Wed,Feb,2015.0
328834,Audi,A7,Premium Plus quattro,Sedan,automatic,ca,5.0,2731.0,gray,black,executive business wholesale,52700.0,56500.0,Thu,Feb,2015.0
328835,Audi,S4,Premium Plus quattro,Sedan,manual,mn,42.0,14840.0,white,black,ari,42600.0,42500.0,Thu,Feb,2015.0
329247,Audi,A6,2.0T Premium,Sedan,automatic,ca,45.0,78822.0,black,black,enterprise fleet management exchange  inc.,23800.0,21300.0,Thu,Feb,2015.0
329249,Audi,TTS,Premium Plus quattro,Coupe,automatic,nc,35.0,10973.0,white,black,kia of dartmouth,37300.0,36500.0,Tue,Mar,2015.0
329251,Audi,A7,Premium quattro,Sedan,automatic,ca,44.0,10869.0,black,black,aaero sweet company,42100.0,43000.0,Thu,Feb,2015.0
329253,Audi,A4,2.0T Avant Premium quattro,Wagon,automatic,wa,4.0,48098.0,silver,gray,exotic motors imports  llc,20400.0,23000.0,Wed,Feb,2015.0
330094,Audi,A4,2.0T Premium quattro,Sedan,automatic,ga,41.0,53937.0,black,black,jack ingram motors inc,18550.0,18800.0,Tue,Feb,2015.0
330095,Audi,Q5,2.0T Premium quattro,SUV,automatic,ca,37.0,62397.0,charcoal,black,century dealer services corp,21800.0,23750.0,Wed,Feb,2015.0
330098,Audi,A5,2.0T Premium quattro,Coupe,automatic,ca,38.0,35053.0,gray,beige,san diego sports cars,23300.0,24250.0,Wed,Feb,2015.0
330102,Audi,S5,3.0T Premium Plus quattro,Convertible,automatic,ca,4.0,78655.0,white,red,fiserv/usb dealer services northstar exchange,25000.0,27000.0,Thu,Feb,2015.0
330480,Audi,A6,3.2 Premium,Sedan,automatic,ca,33.0,53944.0,white,black,hoehn motors inc,19200.0,20000.0,Wed,Feb,2015.0
330486,Audi,A4,2.0T Premium,Sedan,automatic,ca,44.0,73661.0,gray,black,california auto wholesale,12300.0,15700.0,Wed,Feb,2015.0
330488,Audi,Q5,3.2 Premium quattro,SUV,automatic,fl,35.0,111791.0,black,black,dab auto world & leasing,14450.0,15800.0,Tue,Mar,2015.0
330493,Audi,Q5,3.2 Premium quattro,SUV,automatic,ca,43.0,97548.0,red,beige,pit stop car co,16450.0,16000.0,Wed,Feb,2015.0
330703,Audi,A4,2.0T Premium quattro,Sedan,automatic,wa,41.0,60727.0,black,black,exotic motors imports  llc,15100.0,17400.0,Wed,Feb,2015.0
330704,Audi,A3,2.0T PZEV,Wagon,automatic,ca,37.0,68385.0,blue,black,volkswagen of downtown la,10100.0,10800.0,Wed,Feb,2015.0
330897,Audi,Q7,3.6 Premium quattro,SUV,automatic,ca,5.0,95314.0,gray,black,high bid trading co inc,14700.0,17000.0,Wed,Feb,2015.0
330899,Audi,A4,2.0T,Sedan,automatic,ca,21.0,68563.0,black,black,san diego sports cars,10350.0,11000.0,Wed,Feb,2015.0
330901,Audi,A6,3.2 Avant quattro,Wagon,automatic,ma,22.0,104943.0,blue,brown,south shore bmw,10650.0,9800.0,Tue,Feb,2015.0
330903,Audi,A4,2.0T,Sedan,manual,ca,27.0,101819.0,blue,tan,hoehn motors inc,8200.0,9800.0,Wed,Feb,2015.0
330908,Audi,S6,quattro,Sedan,automatic,il,22.0,104006.0,black,black,laurel bmw of westmont,16850.0,15700.0,Tue,Feb,2015.0
330911,Audi,Q7,3.6 Premium quattro,SUV,automatic,ca,23.0,119676.0,gray,gray,south county lexus at mission viejo,12200.0,11750.0,Wed,Feb,2015.0
331177,Audi,Q7,4.2 Premium quattro,SUV,automatic,oh,19.0,108774.0,gray,gray,auto assets,12400.0,12500.0,Tue,Feb,2015.0
331181,Audi,Q7,4.2 quattro,SUV,automatic,ca,19.0,91063.0,gray,black,coast sports cars inc,12600.0,13250.0,Wed,Mar,2015.0
331183,Audi,Q7,3.6 quattro,SUV,automatic,ca,26.0,129580.0,blue,beige,walters auto sales/service inc,10200.0,9400.0,Tue,Mar,2015.0
331490,Audi,A3,2.0T,Wagon,automatic,ga,24.0,65059.0,gray,gray,nalley lexus smyrna,6800.0,7600.0,Thu,Feb,2015.0
331494,Audi,A6,3.2,Sedan,automatic,ca,31.0,108236.0,gray,tan,major motor cars inc,6500.0,5000.0,Wed,Feb,2015.0
331495,Audi,A4,3.2 quattro,Sedan,automatic,ca,29.0,57136.0,silver,black,hoehn motors inc,9150.0,9000.0,Wed,Feb,2015.0
331496,Audi,A3,2.0T,Wagon,automatic,fl,33.0,87611.0,red,black,the collection,5575.0,7400.0,Thu,Mar,2015.0
331498,Audi,A4,2.0T,Sedan,automatic,ca,27.0,114725.0,black,beige,exeter finance corp,5150.0,4800.0,Thu,Feb,2015.0
331501,Audi,A4,2.0T quattro,Sedan,automatic,ga,25.0,81885.0,silver,black,nalley bmw,7000.0,7000.0,Thu,Feb,2015.0
331502,Audi,A6,3.2,Sedan,automatic,fl,24.0,134855.0,black,beige,innovate loan servicing corp,5100.0,3700.0,Thu,Feb,2015.0
331503,Audi,A6,3.2 quattro,Sedan,automatic,ny,21.0,134415.0,gray,gray,santander consumer,6000.0,4300.0,Wed,Feb,2015.0
331742,Audi,A8,quattro,Sedan,automatic,tn,39.0,63109.0,white,tan,essen motor company inc,9000.0,12800.0,Wed,Feb,2015.0
331745,Audi,A4,1.8T quattro,Sedan,manual,ca,25.0,62638.0,gray,black,trade in solutions,6150.0,7400.0,Wed,Feb,2015.0
331906,Audi,A4,3.0 quattro,Sedan,automatic,ca,25.0,111965.0,gray,black,lobel financial corp,4525.0,3300.0,Wed,Mar,2015.0
332070,Audi,A4,3.0 Avant quattro,Wagon,automatic,ca,19.0,169727.0,black,black,mckenna volks,1925.0,1600.0,Wed,Mar,2015.0
332326,Audi,A4,1.8T Avant quattro,Wagon,manual,wa,2.0,194409.0,white,gray,donate for charity,400.0,525.0,Wed,Feb,2015.0
332903,Audi,A4,2.0T Premium quattro,Sedan,automatic,tn,45.0,39049.0,gray,gray,hendersonville auto brokers,22600.0,23000.0,Wed,Feb,2015.0
332907,Audi,A6,3.0T Premium Plus quattro,Sedan,automatic,ga,44.0,10523.0,brown,black,gwinnett place ford,37400.0,36200.0,Tue,Feb,2015.0
332914,Audi,S4,Premium Plus quattro,Sedan,automatic,ca,47.0,18215.0,silver,black,toyota of selma,38200.0,39000.0,Thu,Feb,2015.0
332915,Audi,Q7,3.0T Premium Plus quattro,SUV,automatic,ut,48.0,14833.0,white,black,audi of downtown l a,42600.0,43000.0,Wed,Feb,2015.0
333185,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,tx,3.0,9780.0,black,black,vw credit,31900.0,30400.0,Thu,Feb,2015.0
333186,Audi,A5,2.0T Premium Plus quattro,Coupe,automatic,ca,37.0,13107.0,black,brown,century dealer services corp,34900.0,35000.0,Wed,Feb,2015.0
333485,Audi,Q5,2.0T Premium quattro,SUV,automatic,ga,35.0,77911.0,black,black,zinc used auto sales,19950.0,19000.0,Thu,Feb,2015.0
333772,Audi,Q7,4.2 Prestige quattro,SUV,automatic,ga,36.0,103654.0,black,tan,thornton road hyundai,18800.0,17300.0,Thu,Feb,2015.0
333828,Audi,Q7,3.6 Premium quattro,SUV,automatic,il,37.0,98082.0,gray,black,td auto finance,14850.0,11200.0,Tue,Mar,2015.0
333830,Audi,A4,2.0T quattro,Sedan,automatic,fl,19.0,94102.0,blue,beige,grow financial fcu,8825.0,7100.0,Thu,Feb,2015.0
333831,Audi,Q7,3.6 Premium quattro,SUV,automatic,az,36.0,88966.0,white,beige,prestige motor company,15600.0,16700.0,Thu,Feb,2015.0
334364,Audi,A4,2.0T Premium Plus,Sedan,automatic,fl,49.0,35570.0,white,black,the auto group collection inc,23100.0,23800.0,Tue,Mar,2015.0
334797,Audi,Q5,2.0T Premium quattro,SUV,automatic,ca,31.0,22363.0,white,black,bakersfield audi,31100.0,30250.0,Thu,Feb,2015.0
334798,Audi,A5,2.0T Premium quattro,Coupe,automatic,ca,28.0,16449.0,white,black,high bid trading co inc,25400.0,26000.0,Thu,Feb,2015.0
334805,Audi,A8,L 4.2 quattro,Sedan,automatic,ca,4.0,45398.0,white,black,j & e auto sales,38300.0,39750.0,Thu,Feb,2015.0
334807,Audi,A6,3.0T Premium quattro,Sedan,automatic,pa,42.0,35785.0,gray,black,r hollenshead auto sales inc,29500.0,31300.0,Fri,Feb,2015.0
334809,Audi,A4,2.0T Premium quattro,Sedan,automatic,tn,42.0,52854.0,black,tan,wholesale inc # 2,20300.0,20500.0,Wed,Feb,2015.0
334813,Audi,Q5,2.0T Premium quattro,SUV,automatic,ca,34.0,27836.0,white,beige,high bid trading co inc,27600.0,28000.0,Thu,Feb,2015.0
334828,Audi,R8,4.2 quattro,Coupe,manual,ca,44.0,6250.0,white,beige,rpm luxury auto sales inc,94000.0,95500.0,Thu,Feb,2015.0
334830,Audi,S4,Premium Plus quattro,Sedan,automatic,ca,41.0,30703.0,black,black,high bid trading co inc,33100.0,33000.0,Thu,Feb,2015.0
336034,Audi,A4,2.0T Premium quattro,Sedan,automatic,mo,3.0,54901.0,black,gray,hendrick buick gmc cadillac,20500.0,21700.0,Wed,Feb,2015.0
336593,Audi,Q7,TDI Premium quattro,SUV,automatic,fl,37.0,53940.0,charcoal,tan,hendrick honda bradenton,29700.0,29200.0,Thu,Feb,2015.0
336594,Audi,A4,2.0T Premium,Sedan,automatic,az,24.0,92539.0,blue,black,remarketing by ge/manheim san francisco bay,10950.0,10000.0,Thu,Mar,2015.0
336926,Audi,A4,2.0T Premium,Sedan,automatic,ca,28.0,122616.0,white,beige,capistrano volkswagen,8900.0,10300.0,Wed,Feb,2015.0
336927,Audi,A4,3.2 Premium Plus quattro,Sedan,automatic,pa,37.0,69758.0,gray,gray,manheim pittsburgh,15300.0,14400.0,Wed,Feb,2015.0
336933,Audi,Q7,3.6 quattro,SUV,automatic,ca,3.0,105106.0,white,beige,fratelli investment group,16100.0,14250.0,Thu,Feb,2015.0
337211,Audi,A6,3.2 quattro,Sedan,automatic,nj,24.0,139164.0,gray,black,j & s auto haus,7050.0,7500.0,Wed,Feb,2015.0
337214,Audi,A8,L quattro,Sedan,automatic,ca,37.0,48573.0,white,beige,lyle pearson company inc,21900.0,24500.0,Wed,Feb,2015.0
337572,Audi,A4,3.2 quattro,Sedan,manual,ca,29.0,150746.0,black,black,high bid trading co inc,4200.0,5100.0,Wed,Feb,2015.0
337576,Audi,A4,2.0T,Sedan,automatic,nc,26.0,159181.0,black,black,mercedes benz of northlake,2925.0,2300.0,Wed,Feb,2015.0
337587,Audi,A3,2.0T,Wagon,manual,ca,32.0,107976.0,silver,black,mercedes benz of escondido,7000.0,9000.0,Wed,Feb,2015.0
338165,Audi,A4,1.8T quattro,Sedan,automatic,ca,31.0,75280.0,blue,beige,toyota walnut creek,5750.0,8700.0,Wed,Feb,2015.0
338492,Audi,A4,1.8T,Sedan,automatic,ca,22.0,88775.0,silver,black,bob baker toyota of lemon grove,3300.0,4600.0,Wed,Feb,2015.0
338494,Audi,TT,225hp quattro,Convertible,manual,pa,36.0,75384.0,blue,gray,r hollenshead auto sales inc,9300.0,12250.0,Fri,Feb,2015.0
338664,Audi,A4,1.8T quattro,Sedan,automatic,az,35.0,78219.0,black,gray,earnhardt,4175.0,5000.0,Thu,Feb,2015.0
338822,Audi,A4,1.8T,Sedan,automatic,tx,19.0,147859.0,black,beige,meridian remarketing,1675.0,1800.0,Thu,Feb,2015.0
338830,Audi,TT,225hp quattro,Convertible,manual,mn,37.0,92753.0,black,black,autoland inc,5150.0,6500.0,Wed,Feb,2015.0
338901,Audi,A4,2.8 quattro,Sedan,automatic,ca,22.0,97221.0,gold,beige,high bid trading co inc,2025.0,2100.0,Wed,Feb,2015.0
339727,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,42.0,26943.0,silver,black,silver car,24100.0,23800.0,Thu,Feb,2015.0
339728,Audi,allroad,Premium Plus quattro,Wagon,automatic,fl,38.0,47226.0,gray,brown,auto marques inc,28500.0,26800.0,Thu,Feb,2015.0
339729,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,42.0,26537.0,silver,black,silver car,24100.0,23600.0,Thu,Feb,2015.0
339733,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,32.0,31677.0,silver,black,silver car,23500.0,22600.0,Thu,Feb,2015.0
339735,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,41.0,27780.0,silver,black,silver car,24000.0,24200.0,Thu,Feb,2015.0
339737,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,39.0,29051.0,silver,black,silver car,23800.0,23400.0,Thu,Feb,2015.0
339738,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,37.0,28896.0,silver,black,silver car,23800.0,23000.0,Thu,Feb,2015.0
339739,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,41.0,32924.0,silver,black,silver car,23300.0,23200.0,Thu,Feb,2015.0
339741,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,44.0,36242.0,silver,black,silver car,23000.0,23400.0,Thu,Feb,2015.0
339742,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,43.0,27745.0,silver,black,silver car,24000.0,24200.0,Thu,Feb,2015.0
339743,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,43.0,26303.0,silver,black,silver car,24100.0,23800.0,Thu,Feb,2015.0
339744,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,42.0,30590.0,silver,black,silver car,23600.0,23400.0,Thu,Feb,2015.0
339745,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,39.0,32693.0,silver,black,silver car,23400.0,22400.0,Thu,Feb,2015.0
339747,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,41.0,25211.0,silver,black,silver car,24300.0,23600.0,Thu,Feb,2015.0
339748,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,38.0,33598.0,silver,black,silver car,23300.0,22400.0,Thu,Feb,2015.0
339749,Audi,RS 5,quattro,Coupe,automatic,ca,46.0,20212.0,black,black,onemain rem/master car center,57200.0,58000.0,Thu,Feb,2015.0
339750,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,35.0,30502.0,silver,black,silver car,23600.0,23200.0,Thu,Feb,2015.0
339751,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,42.0,26551.0,silver,black,silver car,24100.0,24000.0,Thu,Feb,2015.0
339752,Audi,A4,2.0T Premium quattro,Sedan,automatic,az,38.0,34546.0,silver,black,silver car,23200.0,24100.0,Thu,Feb,2015.0
339753,Audi,Q5,2.0T Premium quattro,SUV,automatic,mn,4.0,102430.0,white,tan,select lane,23800.0,19900.0,Wed,Feb,2015.0
339754,Audi,A5,2.0T Premium Plus quattro,Coupe,automatic,ca,38.0,31386.0,black,black,bakersfield audi,29700.0,31000.0,Thu,Feb,2015.0
339755,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,ca,31.0,14803.0,black,black,high bid trading co inc,27800.0,27500.0,Thu,Feb,2015.0
339756,Audi,A4,2.0T Premium Plus,Sedan,automatic,la,37.0,23634.0,silver,black,american auto brokers inc,24200.0,24000.0,Wed,Mar,2015.0
339757,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,44.0,30431.0,silver,black,silver car,23600.0,23200.0,Thu,Feb,2015.0
339758,Audi,A4,2.0T Premium quattro,Sedan,automatic,tx,35.0,27620.0,silver,black,silver car,24000.0,23600.0,Thu,Feb,2015.0
340028,Audi,A7,Prestige quattro,Sedan,automatic,ca,3.0,8208.0,white,black,remarketing by ge/chase lease remarketing co,54500.0,59000.0,Thu,Feb,2015.0
340035,Audi,Q5,2.0T Premium quattro,SUV,automatic,fl,5.0,5807.0,silver,black,lexus of pembroke pines,33200.0,33000.0,Fri,Feb,2015.0
340325,Audi,A3,1.8 TFSI Premium,Sedan,automatic,ca,49.0,6046.0,silver,black,audi mission viejo,23800.0,24500.0,Thu,Feb,2015.0
